0.7_p,0.7_l1,0.7_l2,Latency,0.675_p,0.675_l1,0.675_l2,Latency,0.65_p,0.65_l1,0.65_l2,Latency,0.6_p,0.6_l1,0.6_l2,Latency,0.575_p,0.575_l1,0.575_l2,Latency,0.55_p,0.55_l1,0.55_l2,Latency,0.5375_p,0.5375_l1,0.5375_l2,Latency,0.525_p,0.525_l1,0.525_l2,Latency,0.5125_p,0.5125_l1,0.5125_l2,Latency,0.5_p,0.5_l1,0.5_l2,Latency,0.4875_p,0.4875_l1,0.4875_l2,Latency,0.475_p,0.475_l1,0.475_l2,Latency,0.4625_p,0.4625_l1,0.4625_l2,Latency,0.45_p,0.45_l1,0.45_l2,Latency,0.4375_p,0.4375_l1,0.4375_l2,Latency,0.425_p,0.425_l1,0.425_l2,Latency,0.4125_p,0.4125_l1,0.4125_l2,Latency,0.4_p,0.4_l1,0.4_l2,Latency
-1.944917E-07,5.219405E-07,3.274109E-07,3.274109E-07,-9.597040E-08,2.655438E-07,1.695637E-07,1.695637E-07,-4.757000E-08,1.365068E-07,8.885117E-08,8.885117E-08,-1.178580E-08,4.526400E-08,3.343409E-08,3.343409E-08,-5.707000E-09,2.938600E-08,2.361545E-08,2.361545E-08,-2.839700E-09,1.831610E-08,1.537778E-08,1.537778E-08,-1.201698E-08,2.257950E-08,1.056315E-08,1.056315E-08,-7.149887E-09,1.606880E-08,8.918192E-09,8.918192E-09,-4.647139E-09,1.281980E-08,8.170771E-09,8.170771E-09,-2.940196E-09,1.012140E-08,7.178086E-09,7.178086E-09,-2.287406E-09,8.421700E-09,6.131485E-09,6.131485E-09,-1.567721E-09,6.645200E-09,5.074312E-09,5.074312E-09,-1.304760E-09,5.790500E-09,4.483352E-09,4.483352E-09,-1.228639E-09,5.252800E-09,4.021368E-09,4.021368E-09,-1.274773E-09,4.747000E-09,3.471638E-09,3.471638E-09,-1.200959E-09,4.350100E-09,3.147086E-09,3.147086E-09,-1.055639E-09,3.809100E-09,2.750646E-09,2.750646E-09,-8.295840E-10,3.354600E-09,2.523354E-09,2.523354E-09
-4.161933E-07,8.701392E-07,4.539715E-07,4.539715E-07,-2.092871E-07,4.385249E-07,2.290580E-07,2.290580E-07,-1.054900E-07,2.262960E-07,1.206369E-07,1.206369E-07,-3.300400E-08,7.042290E-08,3.734491E-08,3.734491E-08,-1.442370E-08,4.023230E-08,2.577888E-08,2.577888E-08,-1.293270E-08,2.837960E-08,1.537778E-08,1.537778E-08,4.985556E-09,7.224600E-09,1.221023E-08,7.224600E-09,3.783776E-09,6.195400E-09,9.976422E-09,6.195400E-09,2.877251E-09,5.561700E-09,8.437178E-09,5.561700E-09,2.325954E-09,5.003100E-09,7.329261E-09,5.003100E-09,1.564750E-09,4.548600E-09,6.111398E-09,4.548600E-09,8.289190E-10,4.294100E-09,5.118713E-09,4.294100E-09,5.175170E-10,3.938800E-09,4.452694E-09,3.938800E-09,3.929560E-10,3.421800E-09,3.813104E-09,3.421800E-09,4.967570E-10,3.010500E-09,3.504410E-09,3.010500E-09,3.399030E-10,2.735200E-09,3.073083E-09,2.735200E-09,2.614760E-10,2.517600E-09,2.777075E-09,2.517600E-09,2.730090E-10,2.160600E-09,2.432437E-09,2.160600E-09
2.806814E-07,1.831346E-07,4.637901E-07,1.831346E-07,1.397237E-07,9.804170E-08,2.377950E-07,9.804170E-08,6.884340E-08,5.868210E-08,1.275433E-07,5.868210E-08,1.872260E-08,2.334790E-08,4.208781E-08,2.334790E-08,1.436420E-08,1.350800E-08,2.794231E-08,1.350800E-08,7.712000E-09,9.147100E-09,1.687554E-08,9.147100E-09,-4.972381E-09,1.540300E-08,1.042995E-08,1.042995E-08,-1.980617E-09,1.088650E-08,8.903392E-09,8.903392E-09,-9.679850E-10,8.761000E-09,7.790189E-09,7.790189E-09,-2.529140E-10,7.247000E-09,6.993080E-09,6.993080E-09,1.392220E-10,5.801700E-09,5.940136E-09,5.801700E-09,-2.275400E-10,5.193600E-09,4.964366E-09,4.964366E-09,-3.082740E-10,4.675000E-09,4.363892E-09,4.363892E-09,-4.443680E-10,4.410900E-09,3.964280E-09,3.964280E-09,-5.066490E-10,3.918000E-09,3.408207E-09,3.408207E-09,-4.628220E-10,3.476200E-09,3.011767E-09,3.011767E-09,-2.390740E-10,2.882500E-09,2.640700E-09,2.640700E-09,-1.375800E-10,2.576800E-09,2.437723E-09,2.437723E-09
-2.512648E-07,7.125888E-07,4.613771E-07,4.613771E-07,-1.229233E-07,3.563393E-07,2.333849E-07,2.333849E-07,-5.984210E-08,1.805628E-07,1.205537E-07,1.205537E-07,-1.820860E-08,5.521570E-08,3.701207E-08,3.701207E-08,-7.886200E-09,3.408230E-08,2.611171E-08,2.611171E-08,-6.051100E-09,2.144700E-08,1.529457E-08,1.529457E-08,-9.947889E-09,2.046210E-08,1.051452E-08,1.051452E-08,-6.326402E-09,1.518050E-08,8.855819E-09,8.855819E-09,-3.343865E-09,1.127540E-08,7.928678E-09,7.928678E-09,-2.105178E-09,9.263600E-09,7.154828E-09,7.154828E-09,-2.008297E-09,8.818600E-09,6.807018E-09,6.807018E-09,-9.080110E-10,5.075100E-09,4.165143E-09,4.165143E-09,-9.033980E-10,5.320000E-09,4.413579E-09,4.413579E-09,-9.841310E-10,4.806200E-09,3.820505E-09,3.820505E-09,-1.067172E-09,4.534200E-09,3.464237E-09,3.464237E-09,-9.149310E-10,4.114800E-09,3.197830E-09,3.197830E-09,-8.249710E-10,3.629900E-09,2.803504E-09,2.803504E-09,-6.934900E-10,3.244200E-09,2.546611E-09,2.546611E-09
-3.613700E-07,8.174733E-07,4.560517E-07,4.560517E-07,-1.689152E-07,4.057625E-07,2.367133E-07,2.367133E-07,-8.908890E-08,2.147788E-07,1.255463E-07,1.255463E-07,-2.956320E-08,6.874560E-08,3.909229E-08,3.909229E-08,-1.167110E-08,3.754860E-08,2.577888E-08,2.577888E-08,-1.098290E-08,2.659060E-08,1.554419E-08,1.554419E-08,-4.596392E-09,1.550220E-08,1.090673E-08,1.090673E-08,-1.641535E-09,1.058080E-08,8.936164E-09,8.936164E-09,-9.541450E-10,8.909900E-09,7.952993E-09,7.952993E-09,-7.068600E-11,7.149300E-09,7.077654E-09,7.077654E-09,-1.993900E-11,6.049800E-09,6.026824E-09,6.026824E-09,-2.275400E-10,5.312000E-09,5.081712E-09,5.081712E-09,-4.420620E-10,4.867100E-09,4.423093E-09,4.423093E-09,-5.320220E-10,4.465300E-09,3.930451E-09,3.930451E-09,-6.081430E-10,4.153200E-09,3.544583E-09,3.544583E-09,-6.519700E-10,3.786700E-09,3.132285E-09,3.132285E-09,-6.381290E-10,3.389800E-09,2.747474E-09,2.747474E-09,-4.005410E-10,2.912900E-09,2.509610E-09,2.509610E-09
-1.004435E-07,5.495594E-07,4.489790E-07,4.489790E-07,-4.768470E-08,2.816455E-07,2.338009E-07,2.338009E-07,-2.245220E-08,1.432158E-07,1.206369E-07,1.206369E-07,-6.854000E-09,4.425770E-08,3.742811E-08,3.742811E-08,-4.445400E-09,3.061600E-08,2.602851E-08,2.602851E-08,-5.363000E-09,1.965790E-08,1.421285E-08,1.421285E-08,-1.655375E-09,1.189960E-08,1.024283E-08,1.024283E-08,-3.013540E-10,9.018700E-09,8.716272E-09,8.716272E-09,3.491300E-10,7.291800E-09,7.636899E-09,7.291800E-09,5.867180E-10,6.272300E-09,6.856705E-09,6.272300E-09,2.799290E-10,5.433600E-09,5.711787E-09,5.433600E-09,-5.684600E-11,4.956700E-09,4.897764E-09,4.897764E-09,-3.405680E-10,4.643000E-09,4.299404E-09,4.299404E-09,-3.728610E-10,4.151600E-09,3.778218E-09,3.778218E-09,-5.112620E-10,3.953200E-09,3.437808E-09,3.437808E-09,-3.890080E-10,3.397800E-09,3.006482E-09,3.006482E-09,-2.044740E-10,2.938500E-09,2.732674E-09,2.732674E-09,-1.260470E-10,2.543200E-09,2.415522E-09,2.415522E-09
-8.782720E-08,5.377068E-07,4.498111E-07,4.498111E-07,-3.954150E-08,2.666620E-07,2.270610E-07,2.270610E-07,-1.350620E-08,1.384077E-07,1.248806E-07,1.248806E-07,-3.298500E-09,4.056770E-08,3.717849E-08,3.717849E-08,-2.036900E-09,2.860330E-08,2.644455E-08,2.644455E-08,-1.692800E-09,1.686250E-08,1.521136E-08,1.521136E-08,-1.761483E-09,1.229810E-08,1.053355E-08,1.053355E-08,-4.697420E-10,9.335600E-09,8.863219E-09,8.863219E-09,3.491300E-10,7.479000E-09,7.826133E-09,7.479000E-09,6.167040E-10,6.185800E-09,6.799618E-09,6.185800E-09,3.975700E-10,5.308800E-09,5.705444E-09,5.308800E-09,9.078100E-11,4.801400E-09,4.891421E-09,4.801400E-09,-1.560330E-10,4.579000E-09,4.419922E-09,4.419922E-09,-2.090870E-10,4.082800E-09,3.870192E-09,3.870192E-09,-3.797810E-10,3.757900E-09,3.375435E-09,3.375435E-09,-2.736740E-10,3.340200E-09,3.063569E-09,3.063569E-09,-7.530000E-11,2.778400E-09,2.702016E-09,2.702016E-09,-6.376600E-11,2.456700E-09,2.391207E-09,2.391207E-09
-7.211430E-08,5.217169E-07,4.495614E-07,4.495614E-07,-3.036600E-08,2.656556E-07,2.352155E-07,2.352155E-07,-1.924080E-08,1.412031E-07,1.218851E-07,1.218851E-07,-4.560100E-09,4.123860E-08,3.667924E-08,3.667924E-08,-2.151600E-09,2.916240E-08,2.686059E-08,2.686059E-08,-1.692800E-09,1.708610E-08,1.537778E-08,1.537778E-08,-1.047151E-08,2.225790E-08,1.178842E-08,1.178842E-08,-6.898459E-09,1.658740E-08,9.690985E-09,9.690985E-09,-3.657573E-09,1.224850E-08,8.588354E-09,8.588354E-09,-1.678442E-09,9.588500E-09,7.906478E-09,7.906478E-09,-8.826380E-10,7.930400E-09,7.045939E-09,7.045939E-09,8.210000E-13,6.077000E-09,6.075454E-09,6.075454E-09,-1.767930E-10,5.374400E-09,5.194829E-09,5.194829E-09,-2.483010E-10,4.852600E-09,4.600698E-09,4.600698E-09,-4.582080E-10,4.471700E-09,4.009739E-09,4.009739E-09,-6.081430E-10,4.206100E-09,3.596384E-09,3.596384E-09,-5.919960E-10,3.821900E-09,3.227431E-09,3.227431E-09,-4.282220E-10,3.276200E-09,2.846848E-09,2.846848E-09
-3.641227E-07,8.649956E-07,5.007349E-07,5.007349E-07,-1.423064E-07,3.963699E-07,2.538543E-07,2.538543E-07,-9.642920E-08,2.256251E-07,1.291242E-07,1.291242E-07,-2.933380E-08,6.919290E-08,3.975796E-08,3.975796E-08,-1.316210E-08,4.179770E-08,2.852477E-08,2.852477E-08,-1.121230E-08,2.837960E-08,1.712516E-08,1.712516E-08,7.038501E-09,7.397400E-09,1.443346E-08,7.397400E-09,4.777955E-09,6.222700E-09,1.099765E-08,6.222700E-09,3.703042E-09,5.635300E-09,9.334718E-09,5.635300E-09,3.400867E-09,5.142300E-09,8.540781E-09,5.142300E-09,2.971825E-09,4.740600E-09,7.709844E-09,4.740600E-09,2.425141E-09,4.388500E-09,6.810189E-09,4.388500E-09,1.772351E-09,4.073200E-09,5.843933E-09,4.073200E-09,1.278722E-09,3.690700E-09,4.968594E-09,3.690700E-09,1.140321E-09,3.245800E-09,4.383978E-09,3.245800E-09,9.373330E-10,2.772000E-09,3.707387E-09,2.772000E-09,8.150790E-10,2.600800E-09,3.414550E-09,2.600800E-09,6.213180E-10,2.395900E-09,3.015996E-09,2.395900E-09
3.256410E-07,1.817928E-07,5.074748E-07,1.817928E-07,1.609419E-07,9.781810E-08,2.587636E-07,9.781810E-08,7.801880E-08,5.588670E-08,1.339504E-07,5.588670E-08,2.227800E-08,2.312420E-08,4.541616E-08,2.312420E-08,1.631400E-08,1.373160E-08,3.002253E-08,1.373160E-08,1.035000E-08,9.035300E-09,1.937180E-08,9.035300E-09,-3.159331E-09,1.485400E-08,1.169433E-08,1.169433E-08,-1.313987E-09,1.105610E-08,9.738558E-09,9.738558E-09,9.308800E-11,8.277700E-09,8.368462E-09,8.277700E-09,1.004227E-09,6.808400E-09,7.809218E-09,6.808400E-09,1.114947E-09,5.793700E-09,6.906392E-09,5.793700E-09,4.852240E-10,5.099100E-09,5.580697E-09,5.099100E-09,2.822360E-10,4.809400E-09,5.090169E-09,4.809400E-09,1.438350E-10,4.359700E-09,4.500267E-09,4.359700E-09,-7.991300E-11,3.969200E-09,3.884992E-09,3.884992E-09,1.004800E-11,3.484200E-09,3.492781E-09,3.484200E-09,2.619400E-11,3.109700E-09,3.133342E-09,3.109700E-09,2.084220E-10,2.599200E-09,2.804562E-09,2.599200E-09
-2.138748E-07,7.129242E-07,4.989875E-07,4.989875E-07,-1.037696E-07,3.565630E-07,2.527726E-07,2.527726E-07,-5.502500E-08,1.832464E-07,1.281257E-07,1.281257E-07,-1.545600E-08,5.510390E-08,3.959154E-08,3.959154E-08,-3.872000E-09,3.274050E-08,2.885761E-08,2.885761E-08,-2.725000E-09,2.044060E-08,1.754121E-08,1.754121E-08,-8.356280E-09,2.037890E-08,1.202311E-08,1.202311E-08,-4.778620E-09,1.437710E-08,9.597954E-09,9.597954E-09,-2.049818E-09,1.057120E-08,8.519638E-09,8.519638E-09,-8.134370E-10,8.543400E-09,7.729930E-09,7.729930E-09,1.461420E-10,6.826000E-09,6.968765E-09,6.826000E-09,3.675830E-10,5.907400E-09,6.271031E-09,5.907400E-09,-3.839300E-11,5.124700E-09,5.082769E-09,5.082769E-09,-1.260470E-10,4.719800E-09,4.592241E-09,4.592241E-09,-3.405680E-10,4.343700E-09,4.001281E-09,4.001281E-09,-4.005410E-10,4.012400E-09,3.609070E-09,3.609070E-09,-4.651280E-10,3.551500E-09,3.084712E-09,3.084712E-09,-3.843950E-10,3.193000E-09,2.806676E-09,2.806676E-09
-3.107904E-07,8.107642E-07,4.999860E-07,4.999860E-07,-1.577900E-07,4.079989E-07,2.501099E-07,2.501099E-07,-7.773430E-08,2.072871E-07,1.295403E-07,1.295403E-07,-2.509020E-08,6.438480E-08,3.917550E-08,3.917550E-08,-8.803800E-09,3.721320E-08,2.827514E-08,2.827514E-08,-9.262500E-09,2.647870E-08,1.704195E-08,1.704195E-08,-1.593095E-09,1.394020E-08,1.234660E-08,1.234660E-08,-7.465430E-10,1.035990E-08,9.610640E-09,9.610640E-09,1.276880E-10,8.368900E-09,8.495323E-09,8.368900E-09,8.173860E-10,6.690000E-09,7.503695E-09,6.690000E-09,1.036520E-09,5.833700E-09,6.868334E-09,5.833700E-09,6.236240E-10,5.190300E-09,5.812218E-09,5.190300E-09,5.618100E-11,4.780600E-09,4.834333E-09,4.780600E-09,1.927400E-11,4.476500E-09,4.494981E-09,4.476500E-09,-1.883270E-10,4.127600E-09,3.935737E-09,3.935737E-09,-2.644470E-10,3.650700E-09,3.384949E-09,3.384949E-09,-1.837140E-10,3.284200E-09,3.097398E-09,3.097398E-09,-1.993900E-11,2.756000E-09,2.735845E-09,2.735845E-09
-5.926870E-08,5.514603E-07,4.920811E-07,4.920811E-07,-2.921910E-08,2.800800E-07,2.506923E-07,2.506923E-07,-1.293270E-08,1.423213E-07,1.292907E-07,1.292907E-07,-4.445400E-09,4.537580E-08,4.075647E-08,4.075647E-08,-1.234000E-09,2.949780E-08,2.827514E-08,2.827514E-08,-2.151600E-09,1.921060E-08,1.695874E-08,1.695874E-08,-5.684600E-11,1.194440E-08,1.188568E-08,1.188568E-08,2.268760E-10,9.226800E-09,9.451007E-09,9.226800E-09,8.243060E-10,7.693500E-09,8.515409E-09,7.693500E-09,1.698537E-09,6.072200E-09,7.769045E-09,6.072200E-09,1.440189E-09,5.571300E-09,7.009995E-09,5.571300E-09,9.027330E-10,4.998300E-09,5.897849E-09,4.998300E-09,5.175170E-10,4.739000E-09,5.255088E-09,4.739000E-09,1.807420E-10,4.346900E-09,4.523525E-09,4.346900E-09,1.576750E-10,3.894000E-09,4.050968E-09,3.894000E-09,1.184620E-10,3.357800E-09,3.472695E-09,3.357800E-09,8.386100E-11,2.981700E-09,3.061455E-09,2.981700E-09,6.771500E-11,2.770400E-09,2.836277E-09,2.770400E-09
-4.355570E-08,5.375949E-07,4.939949E-07,4.939949E-07,-1.878210E-08,2.696810E-07,2.507755E-07,2.507755E-07,-4.330700E-09,1.314750E-07,1.270440E-07,1.270440E-07,6.011000E-10,3.911410E-08,3.967475E-08,3.911410E-08,2.760000E-11,2.737330E-08,2.752626E-08,2.737330E-08,3.717000E-10,1.585610E-08,1.620986E-08,1.585610E-08,-5.223300E-11,1.208040E-08,1.202628E-08,1.202628E-08,2.384090E-10,9.239600E-09,9.475322E-09,9.239600E-09,8.173860E-10,7.858300E-09,8.673985E-09,7.858300E-09,1.500163E-09,6.205100E-09,7.701386E-09,6.205100E-09,1.463256E-09,5.524800E-09,6.985680E-09,5.524800E-09,1.075734E-09,5.030300E-09,6.102941E-09,5.030300E-09,6.674510E-10,4.636600E-09,5.300547E-09,4.636600E-09,3.445160E-10,4.335700E-09,4.677872E-09,4.335700E-09,2.384090E-10,3.876400E-09,4.113342E-09,3.876400E-09,2.337960E-10,3.389800E-09,3.622813E-09,3.389800E-09,2.522490E-10,2.997700E-09,3.246460E-09,2.997700E-09,2.314890E-10,2.591200E-09,2.821476E-09,2.591200E-09
-1.683230E-08,5.121006E-07,4.952431E-07,4.952431E-07,-1.717630E-08,2.690101E-07,2.517741E-07,2.517741E-07,-4.560100E-09,1.312514E-07,1.265448E-07,1.265448E-07,-1.004600E-09,4.023230E-08,3.917550E-08,3.917550E-08,-2.018000E-10,2.815600E-08,2.794231E-08,2.794231E-08,2.570000E-10,1.697430E-08,1.729158E-08,1.697430E-08,3.008731E-09,2.005720E-08,2.306317E-08,2.005720E-08,2.517409E-09,1.517410E-08,1.769273E-08,1.517410E-08,1.668550E-09,1.088970E-08,1.255592E-08,1.088970E-08,8.542920E-10,8.721000E-09,9.572582E-09,8.721000E-09,1.334082E-09,7.232600E-09,8.565096E-09,7.232600E-09,1.486323E-09,5.867400E-09,7.351462E-09,5.867400E-09,1.341002E-09,5.574500E-09,6.913792E-09,5.574500E-09,7.897050E-10,4.961500E-09,5.748788E-09,4.961500E-09,1.807420E-10,4.620600E-09,4.799447E-09,4.620600E-09,4.234100E-11,4.223700E-09,4.264517E-09,4.223700E-09,-1.532600E-11,3.633100E-09,3.614356E-09,3.614356E-09,-1.301900E-11,3.247400E-09,3.232717E-09,3.232717E-09
1.314658E-07,8.572802E-07,9.888378E-07,8.572802E-07,6.586140E-08,4.359532E-07,5.018998E-07,4.359532E-07,2.732450E-08,2.265196E-07,2.538543E-07,2.265196E-07,7.597300E-09,6.583840E-08,7.345754E-08,6.583840E-08,3.927200E-09,3.665410E-08,4.059005E-08,3.665410E-08,5.074100E-09,2.446600E-08,2.952328E-08,2.446600E-08,1.896173E-08,7.363800E-09,2.632666E-08,7.363800E-09,1.548095E-08,6.315500E-09,2.179562E-08,6.315500E-09,9.299047E-09,5.462400E-09,1.476224E-08,5.462400E-09,6.678659E-09,5.071900E-09,1.174824E-08,5.071900E-09,4.890982E-09,4.825400E-09,9.714243E-09,4.825400E-09,4.152845E-09,4.406100E-09,8.556639E-09,4.406100E-09,3.594628E-09,4.102000E-09,7.692929E-09,4.102000E-09,3.082545E-09,3.709900E-09,6.790103E-09,3.709900E-09,2.275207E-09,3.271400E-09,5.545811E-09,3.271400E-09,1.728524E-09,3.005700E-09,4.732845E-09,3.005700E-09,1.590123E-09,2.636000E-09,4.222230E-09,2.636000E-09,1.230281E-09,2.445500E-09,3.674615E-09,2.445500E-09
8.166418E-07,1.827991E-07,9.994054E-07,1.827991E-07,4.145281E-07,9.513450E-08,5.097214E-07,9.513450E-08,2.031489E-07,5.789940E-08,2.610934E-07,5.789940E-08,5.370390E-08,2.480150E-08,7.853327E-08,2.480150E-08,2.893020E-08,1.361980E-08,4.267027E-08,1.361980E-08,2.136050E-08,8.923400E-09,3.018895E-08,8.923400E-09,1.000259E-08,1.432270E-08,2.432543E-08,1.432270E-08,7.426023E-09,1.037910E-08,1.780584E-08,1.037910E-08,5.696013E-09,8.844200E-09,1.453812E-08,8.844200E-09,3.008731E-09,6.465900E-09,9.471094E-09,6.465900E-09,3.100999E-09,5.896200E-09,8.995366E-09,5.896200E-09,2.796517E-09,5.307200E-09,8.100998E-09,5.307200E-09,2.203700E-09,4.825400E-09,7.027967E-09,4.825400E-09,1.751591E-09,4.479700E-09,6.228744E-09,4.479700E-09,9.327200E-10,4.159600E-09,5.090169E-09,4.159600E-09,7.366520E-10,3.783500E-09,4.518239E-09,3.783500E-09,6.605310E-10,3.293800E-09,3.950537E-09,3.293800E-09,6.236240E-10,2.880900E-09,3.502296E-09,2.880900E-09
2.852691E-07,7.077807E-07,9.929983E-07,7.077807E-07,1.471787E-07,3.546621E-07,5.019830E-07,3.546621E-07,7.331640E-08,1.797801E-07,2.530222E-07,1.797801E-07,2.514540E-08,5.040760E-08,7.562097E-08,5.040760E-08,1.275850E-08,3.162230E-08,4.441766E-08,3.162230E-08,1.012060E-08,2.021700E-08,3.035536E-08,2.021700E-08,4.847155E-09,1.738760E-08,2.223434E-08,1.738760E-08,3.753789E-09,1.336880E-08,1.712080E-08,1.336880E-08,2.325954E-09,9.974200E-09,1.229692E-08,9.974200E-09,1.509390E-09,8.597800E-09,1.010434E-08,8.597800E-09,1.984566E-09,6.584400E-09,8.567211E-09,6.584400E-09,1.919979E-09,5.870600E-09,7.787017E-09,5.870600E-09,1.400976E-09,5.292800E-09,6.691786E-09,5.292800E-09,8.958130E-10,4.777400E-09,5.671614E-09,4.777400E-09,3.583560E-10,4.410900E-09,4.766674E-09,4.410900E-09,1.299950E-10,4.111600E-09,4.239145E-09,4.111600E-09,3.080800E-11,3.666700E-09,3.695758E-09,3.666700E-09,8.386100E-11,3.266600E-09,3.347948E-09,3.266600E-09
2.011991E-07,8.038316E-07,1.004897E-06,8.038316E-07,1.047423E-07,4.064334E-07,5.113024E-07,4.064334E-07,5.037780E-08,2.082934E-07,2.585972E-07,2.082934E-07,1.287320E-08,6.270750E-08,7.562097E-08,6.270750E-08,7.941400E-09,3.408230E-08,4.200460E-08,3.408230E-08,5.303500E-09,2.401880E-08,2.919044E-08,2.401880E-08,1.055850E-08,1.405220E-08,2.461087E-08,1.405220E-08,8.032680E-09,1.081280E-08,1.884610E-08,1.081280E-08,6.108909E-09,8.706600E-09,1.481405E-08,8.706600E-09,3.744562E-09,7.632700E-09,1.137612E-08,7.632700E-09,2.967211E-09,6.176200E-09,9.140198E-09,6.176200E-09,2.796517E-09,5.459200E-09,8.253230E-09,5.459200E-09,2.125273E-09,4.980700E-09,7.103026E-09,4.980700E-09,1.168001E-09,4.599800E-09,5.765703E-09,4.599800E-09,7.320380E-10,4.231700E-09,4.962251E-09,4.231700E-09,5.244370E-10,3.918000E-09,4.438951E-09,3.918000E-09,4.044900E-10,3.498600E-09,3.901907E-09,3.498600E-09,4.114100E-10,3.082500E-09,3.491724E-09,3.082500E-09
4.417103E-07,5.607411E-07,1.002401E-06,5.607411E-07,2.224173E-07,2.815337E-07,5.039800E-07,2.815337E-07,1.069215E-07,1.418740E-07,2.488617E-07,1.418740E-07,3.271510E-08,4.269220E-08,7.537134E-08,4.269220E-08,1.619930E-08,2.960960E-08,4.574900E-08,2.960960E-08,1.184100E-08,1.831610E-08,3.018895E-08,1.831610E-08,1.337034E-08,1.238610E-08,2.575578E-08,1.238610E-08,9.047619E-09,9.314800E-09,1.836403E-08,9.314800E-09,7.416797E-09,8.135200E-09,1.555301E-08,8.135200E-09,7.225342E-09,7.834300E-09,1.505825E-08,7.834300E-09,3.689202E-09,5.665700E-09,9.351633E-09,5.665700E-09,3.163279E-09,5.166300E-09,8.328290E-09,5.166300E-09,2.542782E-09,4.676600E-09,7.217201E-09,4.676600E-09,1.843858E-09,4.418900E-09,6.259402E-09,4.418900E-09,1.020373E-09,3.902000E-09,4.918907E-09,3.902000E-09,7.643320E-10,3.762700E-09,4.524582E-09,3.762700E-09,6.720650E-10,3.367400E-09,4.037225E-09,3.367400E-09,5.982510E-10,2.882500E-09,3.476923E-09,2.882500E-09
4.792149E-07,5.244005E-07,1.003649E-06,5.244005E-07,2.357217E-07,2.684511E-07,5.041464E-07,2.684511E-07,1.214875E-07,1.347177E-07,2.561841E-07,1.347177E-07,3.569710E-08,3.889040E-08,7.462246E-08,3.889040E-08,1.746090E-08,2.726150E-08,4.483370E-08,2.726150E-08,1.402010E-08,1.619160E-08,3.018895E-08,1.619160E-08,1.341878E-08,1.271740E-08,2.613531E-08,1.271740E-08,9.453595E-09,9.015500E-09,1.847081E-08,9.015500E-09,7.509064E-09,7.973600E-09,1.548218E-08,7.973600E-09,5.177011E-09,6.558800E-09,1.173556E-08,6.558800E-09,3.580788E-09,5.683300E-09,9.262830E-09,5.683300E-09,3.126372E-09,5.185500E-09,8.309261E-09,5.185500E-09,2.734237E-09,4.572600E-09,7.304946E-09,4.572600E-09,2.173713E-09,4.308500E-09,6.480352E-09,4.308500E-09,1.278722E-09,3.858800E-09,5.136685E-09,3.858800E-09,1.066507E-09,3.449000E-09,4.511896E-09,3.449000E-09,9.765460E-10,3.053700E-09,4.026653E-09,3.053700E-09,8.266120E-10,2.623200E-09,3.448380E-09,2.623200E-09
4.880463E-07,5.166851E-07,1.004648E-06,5.166851E-07,2.397360E-07,2.655438E-07,5.052281E-07,2.655438E-07,1.235520E-07,1.329287E-07,2.565170E-07,1.329287E-07,3.523840E-08,4.056770E-08,7.570417E-08,4.056770E-08,1.723160E-08,2.849140E-08,4.566579E-08,2.849140E-08,1.344670E-08,1.697430E-08,3.035536E-08,1.697430E-08,6.734019E-09,1.953540E-08,2.626957E-08,1.953540E-08,5.979735E-09,1.411460E-08,2.009145E-08,1.411460E-08,5.285424E-09,1.135860E-08,1.664295E-08,1.135860E-08,2.510489E-09,8.338500E-09,1.084648E-08,8.338500E-09,2.215234E-09,7.485400E-09,9.697328E-09,7.485400E-09,2.270594E-09,6.155400E-09,8.424492E-09,6.155400E-09,2.217540E-09,5.443200E-09,7.659099E-09,5.443200E-09,1.382522E-09,4.947100E-09,6.327061E-09,4.947100E-09,8.219990E-10,4.692600E-09,5.511981E-09,4.692600E-09,4.690770E-10,4.318100E-09,4.786761E-09,4.318100E-09,3.122230E-10,3.785100E-09,4.095370E-09,3.785100E-09,3.883430E-10,3.453800E-09,3.839534E-09,3.453800E-09
2.608395E-07,8.727110E-07,1.133455E-06,8.727110E-07,1.243548E-07,4.395313E-07,5.639736E-07,4.395313E-07,5.794760E-08,2.265196E-07,2.843919E-07,2.265196E-07,1.241440E-08,6.718020E-08,7.953178E-08,6.718020E-08,8.285500E-09,3.587140E-08,4.408482E-08,3.587140E-08,6.335700E-09,2.491330E-08,3.127066E-08,2.491330E-08,2.069174E-08,7.394200E-09,2.808474E-08,7.394200E-09,1.719712E-08,6.157000E-09,2.335283E-08,6.157000E-09,1.291131E-08,5.667300E-09,1.858181E-08,5.667300E-09,9.739623E-09,5.201600E-09,1.494196E-08,5.201600E-09,6.404164E-09,4.844600E-09,1.124820E-08,4.844600E-09,4.598034E-09,4.446100E-09,9.041881E-09,4.446100E-09,4.180525E-09,4.089200E-09,8.266974E-09,4.089200E-09,3.793003E-09,3.716300E-09,7.507924E-09,3.716300E-09,3.204799E-09,3.410600E-09,6.612498E-09,3.410600E-09,2.349021E-09,2.946500E-09,5.293146E-09,2.946500E-09,2.139113E-09,2.605600E-09,4.743417E-09,2.605600E-09,1.689311E-09,2.506300E-09,4.191572E-09,2.506300E-09
