0.25_p,0.25_l1,0.25_l2,Latency,0.275_p,0.275_l1,0.275_l2,Latency,0.3_p,0.3_l1,0.3_l2,Latency,0.325_p,0.325_l1,0.325_l2,Latency,0.3375_p,0.3375_l1,0.3375_l2,Latency,0.35_p,0.35_l1,0.35_l2,Latency,0.3625_p,0.3625_l1,0.3625_l2,Latency,0.375_p,0.375_l1,0.375_l2,Latency,0.3875_p,0.3875_l1,0.3875_l2,Latency,0.4_p,0.4_l1,0.4_l2,Latency,0.4125_p,0.4125_l1,0.4125_l2,Latency,0.425_p,0.425_l1,0.425_l2,Latency,0.4375_p,0.4375_l1,0.4375_l2,Latency,0.45_p,0.45_l1,0.45_l2,Latency,0.4625_p,0.4625_l1,0.4625_l2,Latency,0.475_p,0.475_l1,0.475_l2,Latency,0.4875_p,0.4875_l1,0.4875_l2,Latency,0.5_p,0.5_l1,0.5_l2,Latency
4.42090E-08,6.01230E-08,1.04380E-07,6.01230E-08,2.22814E-08,3.26470E-08,5.49300E-08,3.26470E-08,1.26996E-08,1.96360E-08,3.23200E-08,1.96360E-08,9.19856E-09,1.05210E-08,1.96300E-08,1.05210E-08,6.98737E-09,8.34200E-09,1.53000E-08,8.34200E-09,4.49979E-09,6.82300E-09,1.12200E-08,6.82300E-09,3.02566E-09,6.09600E-09,9.05000E-09,6.09600E-09,2.38073E-09,5.17200E-09,7.54000E-09,5.17200E-09,2.38073E-09,4.51100E-09,6.79000E-09,4.51100E-09,2.09008E-09,3.64562E-09,5.73549E-09,3.64562E-09,2.03921E-09,3.50893E-09,5.54827E-09,3.50893E-09,7.80467E-10,3.43959E-09,4.22026E-09,3.43959E-09,6.95221E-10,3.31743E-09,4.01273E-09,3.31743E-09,5.37105E-10,3.24809E-09,3.78530E-09,3.24809E-09,2.93057E-10,3.16951E-09,3.46244E-09,3.16951E-09,3.30867E-10,3.11932E-09,3.45066E-09,3.11932E-09,2.22248E-10,3.12460E-09,3.34670E-09,3.12460E-09,1.74813E-10,3.06715E-09,3.24273E-09,3.06715E-09
1.38973E-08,1.13819E-07,1.27790E-07,1.13819E-07,5.23685E-09,6.19720E-08,6.71600E-08,6.19720E-08,1.55154E-09,3.39680E-08,3.54900E-08,3.39680E-08,2.61680E-10,2.04950E-08,2.06900E-08,2.04950E-08,-5.67510E-10,1.59370E-08,1.53000E-08,1.53000E-08,-1.98980E-10,1.11160E-08,1.09200E-08,1.09200E-08,-8.43910E-10,9.00200E-09,8.15000E-09,8.15000E-09,-1.98980E-10,7.35100E-09,7.09000E-09,7.09000E-09,3.53810E-10,5.96400E-09,6.34000E-09,5.96400E-09,5.90727E-10,4.30663E-09,4.89807E-09,4.30663E-09,7.99437E-11,3.84373E-09,3.92420E-09,3.84373E-09,4.32290E-12,3.67005E-09,3.67443E-09,3.67005E-09,2.94800E-12,3.52874E-09,3.53189E-09,3.52874E-09,6.41321E-11,3.39997E-09,3.46447E-09,3.39997E-09,1.23254E-10,3.28045E-09,3.40355E-09,3.28045E-09,1.40440E-10,3.20054E-09,3.34142E-09,3.20054E-09,2.40810E-10,3.13451E-09,3.37553E-09,3.13451E-09,8.81932E-11,3.16224E-09,3.25044E-09,3.16224E-09
-2.71806E-07,3.98481E-07,1.26630E-07,1.26630E-07,-1.29830E-07,1.96642E-07,6.67600E-08,6.67600E-08,-6.34942E-08,9.85620E-08,3.49900E-08,3.49900E-08,-2.97736E-08,5.10740E-08,2.12400E-08,2.12400E-08,-2.31400E-08,3.89880E-08,1.58000E-08,1.58000E-08,-1.93626E-08,3.08640E-08,1.14200E-08,1.14200E-08,-1.57694E-08,2.43910E-08,8.60000E-09,8.60000E-09,-1.11628E-08,1.86450E-08,7.44000E-09,7.44000E-09,-5.63481E-09,1.27010E-08,7.04000E-09,7.04000E-09,-2.10756E-09,8.06138E-09,5.95399E-09,5.95399E-09,-1.95563E-09,6.55314E-09,4.59836E-09,4.59836E-09,-1.94257E-09,6.12391E-09,4.18208E-09,4.18208E-09,-1.13136E-09,4.97755E-09,3.84663E-09,3.84663E-09,-7.38823E-10,4.29210E-09,3.55341E-09,3.55341E-09,-4.18466E-10,3.77835E-09,3.36010E-09,3.36010E-09,-4.39777E-10,3.67600E-09,3.23664E-09,3.23664E-09,-3.08472E-10,3.51949E-09,3.21105E-09,3.21105E-09,-2.71349E-10,3.46865E-09,3.19806E-09,3.19806E-09
-4.21194E-08,1.70025E-07,1.27840E-07,1.27840E-07,-1.86255E-08,8.40980E-08,6.54000E-08,6.54000E-08,-1.09785E-08,4.59230E-08,3.48900E-08,3.48900E-08,-5.72695E-09,2.75620E-08,2.17400E-08,2.17400E-08,-5.26628E-09,2.08910E-08,1.56000E-08,1.56000E-08,-3.79216E-09,1.50790E-08,1.12200E-08,1.12200E-08,-2.41017E-09,1.08520E-08,8.45000E-09,8.45000E-09,-1.85737E-09,9.00200E-09,7.14000E-09,7.14000E-09,-4.75380E-10,6.88900E-09,6.39000E-09,6.39000E-09,6.42974E-10,4.63813E-09,5.28145E-09,4.63813E-09,-2.31476E-10,3.78297E-09,3.55179E-09,3.55179E-09,-1.13920E-10,3.73477E-09,3.62042E-09,3.62042E-09,-1.48294E-10,3.61392E-09,3.46609E-09,3.46609E-09,3.66336E-11,3.47525E-09,3.51239E-09,3.47525E-09,6.38530E-12,3.37422E-09,3.38081E-09,3.37422E-09,5.31327E-11,3.28639E-09,3.33979E-09,3.28639E-09,6.48195E-11,3.18734E-09,3.25248E-09,3.18734E-09,7.99437E-11,3.18734E-09,3.26750E-09,3.18734E-09
-1.51112E-07,2.78540E-07,1.27390E-07,1.27390E-07,-8.08151E-08,1.44927E-07,6.39900E-08,6.39900E-08,-4.28564E-08,7.76910E-08,3.47900E-08,3.47900E-08,-2.14816E-08,4.35450E-08,2.19500E-08,2.19500E-08,-1.86255E-08,3.41000E-08,1.54500E-08,1.54500E-08,-1.55852E-08,2.69010E-08,1.12700E-08,1.12700E-08,-1.22684E-08,2.10890E-08,8.75000E-09,8.75000E-09,-8.58306E-09,1.61350E-08,7.49000E-09,7.49000E-09,-4.34496E-09,1.13140E-08,6.84000E-09,6.84000E-09,-1.39879E-09,7.01010E-09,5.61122E-09,5.61122E-09,-1.92882E-09,6.02024E-09,4.09152E-09,4.09152E-09,-1.82501E-09,5.76931E-09,3.94410E-09,3.94410E-09,-7.81445E-10,4.44530E-09,3.66387E-09,3.66387E-09,-5.31897E-10,4.14815E-09,3.61676E-09,3.61676E-09,-3.45595E-10,3.70439E-09,3.35888E-09,3.35888E-09,-2.44538E-10,3.54195E-09,3.29796E-09,3.29796E-09,-3.42158E-10,3.50893E-09,3.16719E-09,3.16719E-09,-2.47975E-10,3.42770E-09,3.17978E-09,3.17978E-09
-9.13183E-08,2.18173E-07,1.26680E-07,1.26680E-07,-4.35935E-08,1.09856E-07,6.62600E-08,6.62600E-08,-2.47063E-08,6.13780E-08,3.66000E-08,3.66000E-08,-1.19920E-08,3.36380E-08,2.16400E-08,2.16400E-08,-1.12549E-08,2.72310E-08,1.59500E-08,1.59500E-08,-9.68865E-09,2.13530E-08,1.15700E-08,1.15700E-08,-6.37188E-09,1.60030E-08,9.56000E-09,9.56000E-09,-3.79216E-09,1.13140E-08,7.44000E-09,7.44000E-09,-2.31804E-09,9.06800E-09,6.74000E-09,6.74000E-09,-7.42947E-10,5.87100E-09,5.12875E-09,5.12875E-09,-7.93820E-10,4.88444E-09,4.09111E-09,4.09111E-09,-5.47708E-10,4.22673E-09,3.67971E-09,3.67971E-09,-3.81343E-10,3.89259E-09,3.51117E-09,3.51117E-09,-2.45913E-10,3.67269E-09,3.42711E-09,3.42711E-09,-1.42794E-10,3.43629E-09,3.29390E-09,3.29390E-09,-2.17040E-10,3.42242E-09,3.20577E-09,3.20577E-09,-3.55498E-11,3.28573E-09,3.25044E-09,3.25044E-09,5.69790E-12,3.26130E-09,3.26750E-09,3.26130E-09
-1.97311E-08,1.47173E-07,1.27440E-07,1.27440E-07,-1.19920E-08,7.79550E-08,6.59500E-08,6.59500E-08,-7.66173E-09,4.27520E-08,3.49900E-08,3.49900E-08,-3.97642E-09,2.57780E-08,2.17400E-08,2.17400E-08,-4.06856E-09,1.99660E-08,1.58500E-08,1.58500E-08,-3.60789E-09,1.50790E-08,1.13700E-08,1.13700E-08,-2.13377E-09,1.11820E-08,9.05000E-09,9.05000E-09,-1.76524E-09,8.93600E-09,7.09000E-09,7.09000E-09,-7.51780E-10,7.28500E-09,6.54000E-09,6.54000E-09,2.68308E-10,4.80520E-09,5.07392E-09,4.80520E-09,-4.03342E-10,4.61369E-09,4.21051E-09,4.21051E-09,-3.99904E-10,4.10853E-09,3.70895E-09,3.70895E-09,-3.27721E-10,3.80014E-09,3.47259E-09,3.47259E-09,-2.94723E-10,3.71562E-09,3.42102E-09,3.42102E-09,-2.63787E-10,3.63043E-09,3.36659E-09,3.36659E-09,-3.06410E-10,3.56638E-09,3.25979E-09,3.25979E-09,-2.47975E-10,3.52610E-09,3.27847E-09,3.27847E-09,-2.17727E-10,3.46138E-09,3.24354E-09,3.24354E-09
6.25434E-08,6.14440E-08,1.24060E-07,6.14440E-08,3.09419E-08,3.30430E-08,6.39900E-08,3.30430E-08,1.54636E-08,1.88430E-08,3.43300E-08,1.88430E-08,1.09491E-08,1.03890E-08,2.13400E-08,1.03890E-08,7.17164E-09,8.34200E-09,1.54500E-08,8.34200E-09,4.22339E-09,6.88900E-09,1.11200E-08,6.88900E-09,2.56500E-09,6.22800E-09,8.75000E-09,6.22800E-09,2.10434E-09,5.10600E-09,7.14000E-09,5.10600E-09,2.10434E-09,4.70900E-09,6.74000E-09,4.70900E-09,1.95671E-09,3.67666E-09,5.63315E-09,3.67666E-09,7.35782E-10,3.52544E-09,4.26128E-09,3.52544E-09,4.09238E-10,3.40789E-09,3.81698E-09,3.40789E-09,2.77933E-10,3.31016E-09,3.58793E-09,3.31016E-09,3.32929E-10,3.25998E-09,3.59321E-09,3.25998E-09,2.44934E-10,3.16819E-09,3.41330E-09,3.16819E-09,2.30498E-10,3.10545E-09,3.33654E-09,3.10545E-09,2.04374E-10,3.06715E-09,3.27156E-09,3.06715E-09,1.43878E-10,3.10017E-09,3.24395E-09,3.10017E-09
6.09772E-08,1.14083E-07,1.75020E-07,1.14083E-07,2.90992E-08,6.07830E-08,8.99200E-08,6.07830E-08,1.34367E-08,3.46290E-08,4.80800E-08,3.46290E-08,8.09296E-09,2.02960E-08,2.83400E-08,2.02960E-08,6.15818E-09,1.55410E-08,2.15900E-08,1.55410E-08,5.32898E-09,1.05880E-08,1.59000E-08,1.05880E-08,2.28860E-09,8.93600E-09,1.11700E-08,8.93600E-09,1.73580E-09,8.07800E-09,9.76000E-09,8.07800E-09,9.98740E-10,6.29400E-09,7.14000E-09,6.29400E-09,1.12832E-09,4.19305E-09,5.32166E-09,4.19305E-09,2.08220E-11,3.92429E-09,3.94572E-09,3.92429E-09,6.34446E-11,3.73345E-09,3.79708E-09,3.73345E-09,2.01345E-11,3.44157E-09,3.46203E-09,3.44157E-09,-3.21125E-11,3.35771E-09,3.32598E-09,3.32598E-09,-6.30483E-11,3.26130E-09,3.19887E-09,3.19887E-09,-1.04296E-10,3.23554E-09,3.13145E-09,3.13145E-09,-1.00859E-10,3.26724E-09,3.16678E-09,3.16678E-09,-6.92354E-11,3.11932E-09,3.05063E-09,3.05063E-09
-2.18277E-07,4.02378E-07,1.84040E-07,1.84040E-07,-1.05230E-07,1.98755E-07,9.34500E-08,9.34500E-08,-5.21618E-08,9.80340E-08,4.58100E-08,4.58100E-08,-2.41535E-08,5.21970E-08,2.79900E-08,2.79900E-08,-1.58616E-08,3.79970E-08,2.21500E-08,2.21500E-08,-1.53088E-08,3.08640E-08,1.55000E-08,1.55000E-08,-1.15313E-08,2.22120E-08,1.06200E-08,1.06200E-08,-9.41226E-09,1.77210E-08,8.30000E-09,8.30000E-09,-4.52922E-09,1.17100E-08,7.14000E-09,7.14000E-09,-1.38572E-09,7.29934E-09,5.91378E-09,5.91378E-09,-1.17536E-09,6.44815E-09,5.27252E-09,5.27252E-09,-1.52803E-09,5.24169E-09,3.71423E-09,3.71423E-09,-1.35066E-09,5.06207E-09,3.71098E-09,3.71098E-09,-7.95882E-10,4.19965E-09,3.40396E-09,3.40396E-09,-7.44322E-10,4.32710E-09,3.58306E-09,3.58306E-09,-5.98581E-10,3.78099E-09,3.18262E-09,3.18262E-09,-5.14023E-10,3.62977E-09,3.11642E-09,3.11642E-09,-5.18148E-10,3.57562E-09,3.05794E-09,3.05794E-09
1.30681E-08,1.68638E-07,1.81720E-07,1.68638E-07,6.25031E-09,8.30410E-08,8.92200E-08,8.30410E-08,5.14472E-09,4.33470E-08,4.84300E-08,4.33470E-08,3.30206E-09,2.57120E-08,2.90500E-08,2.57120E-08,2.38073E-09,1.99000E-08,2.22000E-08,1.99000E-08,1.73580E-09,1.41540E-08,1.58500E-08,1.41540E-08,6.30210E-10,1.03890E-08,1.09700E-08,1.03890E-08,7.74200E-11,7.94600E-09,7.90000E-09,7.90000E-09,4.45950E-10,6.55900E-09,6.99000E-09,6.55900E-09,8.76024E-10,4.39314E-09,5.26967E-09,4.39314E-09,-5.82360E-11,3.88599E-09,3.82754E-09,3.82754E-09,-6.99229E-11,3.76052E-09,3.69027E-09,3.69027E-09,-1.10483E-10,3.57100E-09,3.46041E-09,3.46041E-09,-1.47606E-10,3.44818E-09,3.30121E-09,3.30121E-09,-7.74850E-11,3.28441E-09,3.20740E-09,3.20740E-09,-7.61100E-11,3.26262E-09,3.18709E-09,3.18709E-09,-1.52418E-10,3.24941E-09,3.09693E-09,3.09693E-09,-8.16097E-11,3.11074E-09,3.02911E-09,3.02911E-09
-1.04770E-07,2.78804E-07,1.73970E-07,1.73970E-07,-5.34517E-08,1.45125E-07,9.16400E-08,9.16400E-08,-3.07871E-08,7.98710E-08,4.90400E-08,4.90400E-08,-1.64143E-08,4.38750E-08,2.73800E-08,2.73800E-08,-1.35582E-08,3.40340E-08,2.03800E-08,2.03800E-08,-1.16234E-08,2.70330E-08,1.54000E-08,1.54000E-08,-9.13586E-09,2.03620E-08,1.11700E-08,1.11700E-08,-7.47747E-09,1.60690E-08,8.50000E-09,8.50000E-09,-3.88429E-09,1.13140E-08,7.34000E-09,7.34000E-09,-1.14030E-09,7.00086E-09,5.86139E-09,5.86139E-09,-1.23586E-09,6.21967E-09,4.98417E-09,4.98417E-09,-1.49091E-09,5.38234E-09,3.89211E-09,3.89211E-09,-9.09313E-10,4.60775E-09,3.69799E-09,3.69799E-09,-7.59446E-10,4.29342E-09,3.53432E-09,3.53432E-09,-4.92712E-10,3.73873E-09,3.24598E-09,3.24598E-09,-4.48714E-10,3.59279E-09,3.14445E-09,3.14445E-09,-4.83775E-10,3.56440E-09,3.08069E-09,3.08069E-09,-3.75156E-10,3.42572E-09,3.05063E-09,3.05063E-09
-3.82498E-08,2.18371E-07,1.80010E-07,1.80010E-07,-2.37850E-08,1.12102E-07,8.82100E-08,8.82100E-08,-1.47560E-08,6.13780E-08,4.66200E-08,4.66200E-08,-6.00334E-09,3.42320E-08,2.82400E-08,2.82400E-08,-4.89775E-09,2.68350E-08,2.18900E-08,2.18900E-08,-5.35842E-09,2.03620E-08,1.49500E-08,1.49500E-08,-4.06856E-09,1.54090E-08,1.13200E-08,1.13200E-08,-2.87083E-09,1.08520E-08,7.95000E-09,7.95000E-09,-1.76524E-09,9.06800E-09,7.19000E-09,7.19000E-09,-6.37357E-11,5.35064E-09,5.28714E-09,5.28714E-09,-3.57282E-10,5.06009E-09,4.70273E-09,4.70273E-09,-4.97524E-10,4.33701E-09,3.83972E-09,3.83972E-09,-2.85098E-10,3.56836E-09,3.28334E-09,3.28334E-09,-3.75843E-10,3.64100E-09,3.26506E-09,3.26506E-09,-2.63787E-10,3.47855E-09,3.21471E-09,3.21471E-09,-2.83036E-10,3.39799E-09,3.11521E-09,3.11521E-09,-2.83036E-10,3.32337E-09,3.04089E-09,3.04089E-09,-2.18415E-10,3.26526E-09,3.04738E-09,3.04738E-09
2.97442E-08,1.49814E-07,1.79550E-07,1.49814E-07,1.43580E-08,7.43230E-08,8.87200E-08,7.43230E-08,8.27723E-09,3.91860E-08,4.74200E-08,3.91860E-08,4.59192E-09,2.36650E-08,2.82400E-08,2.36650E-08,3.48633E-09,1.85130E-08,2.18900E-08,1.85130E-08,3.02566E-09,1.33620E-08,1.63600E-08,1.33620E-08,9.98740E-10,1.01910E-08,1.11200E-08,1.01910E-08,-1.47200E-11,8.14400E-09,8.15000E-09,8.14400E-09,2.61680E-10,6.75700E-09,6.89000E-09,6.75700E-09,7.10346E-10,4.65992E-09,5.37080E-09,4.65992E-09,3.59461E-11,4.35021E-09,4.38636E-09,4.35021E-09,-3.16721E-10,3.90580E-09,3.58915E-09,3.58915E-09,-4.45964E-10,3.97646E-09,3.53067E-09,3.53067E-09,-3.34595E-10,3.64298E-09,3.30893E-09,3.30893E-09,-4.48714E-10,3.62911E-09,3.18019E-09,3.18019E-09,-5.01649E-10,3.59279E-09,3.09165E-09,3.09165E-09,-3.94405E-10,3.48516E-09,3.09084E-09,3.09084E-09,-4.90649E-10,3.46468E-09,2.97469E-09,2.97469E-09
1.18007E-07,6.10470E-08,1.79050E-07,6.10470E-08,5.63705E-08,3.32420E-08,8.96700E-08,3.32420E-08,2.72566E-08,1.91080E-08,4.63200E-08,1.91080E-08,1.66613E-08,1.04550E-08,2.71300E-08,1.04550E-08,1.16861E-08,8.54000E-09,2.02800E-08,8.54000E-09,8.92216E-09,6.82300E-09,1.56500E-08,6.82300E-09,5.42111E-09,5.70000E-09,1.11200E-08,5.70000E-09,2.84140E-09,5.23800E-09,8.00000E-09,5.23800E-09,2.65713E-09,4.57700E-09,7.09000E-09,4.57700E-09,2.11208E-09,3.73807E-09,5.85043E-09,3.73807E-09,1.65698E-09,3.61458E-09,5.27211E-09,3.61458E-09,6.47099E-10,3.39469E-09,4.04197E-09,3.39469E-09,2.68308E-10,3.14772E-09,3.41655E-09,3.14772E-09,2.33248E-10,3.21507E-09,3.44823E-09,3.21507E-09,3.04465E-11,3.18998E-09,3.22039E-09,3.18998E-09,7.10067E-11,3.14111E-09,3.21268E-09,3.14111E-09,1.25316E-10,3.05197E-09,3.17775E-09,3.05197E-09,1.34253E-10,2.94829E-09,3.08231E-09,2.94829E-09
-3.29982E-08,1.15998E-07,8.29700E-08,8.29700E-08,-1.91783E-08,6.38870E-08,4.46600E-08,4.46600E-08,-7.20107E-09,3.50910E-08,2.78900E-08,2.78900E-08,-5.26628E-09,2.06270E-08,1.53000E-08,1.53000E-08,-4.80562E-09,1.65980E-08,1.17700E-08,1.17700E-08,-1.48884E-09,1.17100E-08,1.01100E-08,1.01100E-08,-1.67311E-09,9.33300E-09,7.59000E-09,7.59000E-09,-5.67510E-10,7.54900E-09,6.94000E-09,6.94000E-09,4.45950E-10,6.03000E-09,6.39000E-09,6.03000E-09,7.75654E-10,4.33437E-09,5.11047E-09,4.33437E-09,1.43190E-10,3.86023E-09,4.00380E-09,3.86023E-09,6.41321E-11,3.65156E-09,3.71586E-09,3.65156E-09,2.70092E-11,3.47723E-09,3.50468E-09,3.47723E-09,-3.89871E-11,3.36101E-09,3.32192E-09,3.32192E-09,-8.22972E-11,3.30554E-09,3.22364E-09,3.22364E-09,-3.07376E-11,3.20781E-09,3.17734E-09,3.17734E-09,-5.34238E-11,3.09885E-09,3.04576E-09,3.04576E-09,-5.89235E-11,3.13649E-09,3.07744E-09,3.07744E-09
-3.17780E-07,4.02180E-07,8.43300E-08,8.43300E-08,-1.48993E-07,1.95057E-07,4.60100E-08,4.60100E-08,-6.96671E-08,9.73730E-08,2.76400E-08,2.76400E-08,-3.33668E-08,5.04800E-08,1.71100E-08,1.71100E-08,-2.65489E-08,3.82610E-08,1.16200E-08,1.16200E-08,-2.03761E-08,3.11280E-08,1.06700E-08,1.06700E-08,-1.59537E-08,2.39290E-08,7.95000E-09,7.95000E-09,-1.10706E-08,1.85130E-08,7.34000E-09,7.34000E-09,-6.00334E-09,1.30310E-08,6.99000E-09,6.99000E-09,-1.72395E-09,7.33698E-09,5.61325E-09,5.61325E-09,-1.60434E-09,6.94077E-09,5.33628E-09,5.33628E-09,-1.89170E-09,5.91458E-09,4.02289E-09,4.02289E-09,-1.30735E-09,5.12282E-09,3.81536E-09,3.81536E-09,-9.92496E-10,4.56483E-09,3.57209E-09,3.57209E-09,-5.92393E-10,3.91108E-09,3.31867E-09,3.31867E-09,-6.01330E-10,3.80344E-09,3.20252E-09,3.20252E-09,-5.02336E-10,3.64628E-09,3.14363E-09,3.14363E-09,-5.12648E-10,3.54459E-09,3.03155E-09,3.03155E-09
-8.42240E-08,1.68109E-07,8.37800E-08,8.37800E-08,-3.88947E-08,8.39000E-08,4.49100E-08,4.49100E-08,-1.76121E-08,4.46020E-08,2.68800E-08,2.68800E-08,-1.07943E-08,2.72310E-08,1.64100E-08,1.64100E-08,-8.67519E-09,2.08250E-08,1.21300E-08,1.21300E-08,-4.80562E-09,1.54090E-08,1.05100E-08,1.05100E-08,-2.77870E-09,1.06540E-08,7.80000E-09,7.80000E-09,-1.85737E-09,8.87000E-09,6.99000E-09,6.99000E-09,-3.83250E-10,6.75700E-09,6.29000E-09,6.29000E-09,8.34089E-10,4.41889E-09,5.25343E-09,4.41889E-09,-1.56543E-10,4.05834E-09,3.90186E-09,3.90186E-09,-1.82667E-10,3.81731E-09,3.63504E-09,3.63504E-09,-1.66855E-10,3.56638E-09,3.40030E-09,3.40030E-09,-9.74213E-11,3.38148E-09,3.28456E-09,3.28456E-09,-2.04665E-10,3.31611E-09,3.11196E-09,3.11196E-09,-1.51731E-10,3.29563E-09,3.14404E-09,3.14404E-09,-1.62043E-10,3.27516E-09,3.11318E-09,3.11318E-09,-6.71730E-11,3.11800E-09,3.05104E-09,3.05104E-09
-1.94138E-07,2.77747E-07,8.35300E-08,8.35300E-08,-9.88731E-08,1.44333E-07,4.53100E-08,4.53100E-08,-4.92136E-08,7.68990E-08,2.76400E-08,2.76400E-08,-2.70096E-08,4.32150E-08,1.61500E-08,1.61500E-08,-2.13895E-08,3.33080E-08,1.18700E-08,1.18700E-08,-1.66907E-08,2.71650E-08,1.04600E-08,1.04600E-08,-1.26369E-08,2.06930E-08,8.00000E-09,8.00000E-09,-8.30666E-09,1.56070E-08,7.24000E-09,7.24000E-09,-4.62135E-09,1.15780E-08,6.89000E-09,6.89000E-09,-1.06262E-09,6.71097E-09,5.64858E-09,5.64858E-09,-1.96044E-09,6.17278E-09,4.21295E-09,4.21295E-09,-1.58165E-09,5.37244E-09,3.79140E-09,3.79140E-09,-1.05437E-09,4.72331E-09,3.66915E-09,3.66915E-09,-6.33641E-10,4.12437E-09,3.49087E-09,3.49087E-09,-5.33272E-10,3.78033E-09,3.24760E-09,3.24760E-09,-4.63151E-10,3.60006E-09,3.13754E-09,3.13754E-09,-3.93030E-10,3.54723E-09,3.15379E-09,3.15379E-09,-4.13654E-10,3.42374E-09,3.01043E-09,3.01043E-09
-1.32225E-07,2.15399E-07,8.30800E-08,8.30800E-08,-6.48762E-08,1.09394E-07,4.45000E-08,4.45000E-08,-3.10635E-08,5.86040E-08,2.75300E-08,2.75300E-08,-1.72435E-08,3.37700E-08,1.64600E-08,1.64600E-08,-1.47560E-08,2.66370E-08,1.18700E-08,1.18700E-08,-9.78079E-09,2.02960E-08,1.04100E-08,1.04100E-08,-7.84600E-09,1.60030E-08,8.10000E-09,8.10000E-09,-3.70003E-09,1.11820E-08,7.34000E-09,7.34000E-09,-2.22590E-09,8.93600E-09,6.59000E-09,6.59000E-09,-7.30573E-10,5.65837E-09,4.92772E-09,4.92772E-09,-6.39141E-10,5.15650E-09,4.51754E-09,4.51754E-09,-4.05404E-10,4.09466E-09,3.68987E-09,3.68987E-09,-3.24971E-10,3.86552E-09,3.54082E-09,3.54082E-09,-3.38033E-10,3.67071E-09,3.33248E-09,3.33248E-09,-2.39726E-10,3.44157E-09,3.20212E-09,3.20212E-09,-2.01915E-10,3.35110E-09,3.14932E-09,3.14932E-09,-3.49720E-10,3.33460E-09,2.98565E-09,2.98565E-09,-1.41419E-10,3.20913E-09,3.06769E-09,3.06769E-09
-6.30335E-08,1.46182E-07,8.30800E-08,8.30800E-08,-3.21690E-08,7.74270E-08,4.51600E-08,4.51600E-08,-1.42953E-08,4.14970E-08,2.71300E-08,2.71300E-08,-9.22799E-09,2.61090E-08,1.68100E-08,1.68100E-08,-7.56960E-09,1.90420E-08,1.14200E-08,1.14200E-08,-3.97642E-09,1.46160E-08,1.05700E-08,1.05700E-08,-3.05510E-09,1.09180E-08,7.80000E-09,7.80000E-09,-1.94950E-09,9.20100E-09,7.14000E-09,7.14000E-09,-8.43910E-10,7.35100E-09,6.49000E-09,6.49000E-09,4.86233E-10,4.88312E-09,5.36958E-09,4.88312E-09,-3.38720E-10,4.40634E-09,4.06796E-09,4.06796E-09,-3.75156E-10,4.02994E-09,3.65535E-09,3.65535E-09,-3.23596E-10,3.85297E-09,3.52986E-09,3.52986E-09,-4.12966E-10,3.74533E-09,3.33289E-09,3.33289E-09,-4.39777E-10,3.59808E-09,3.15826E-09,3.15826E-09,-3.99217E-10,3.57496E-09,3.17572E-09,3.17572E-09,-4.55589E-10,3.52676E-09,3.07135E-09,3.07135E-09,-4.94086E-10,3.49110E-09,2.99784E-09,2.99784E-09
2.20971E-08,6.12460E-08,8.33800E-08,6.12460E-08,1.17783E-08,3.29110E-08,4.47100E-08,3.29110E-08,8.27723E-09,1.95700E-08,2.77900E-08,1.95700E-08,6.89524E-09,1.06540E-08,1.74600E-08,1.06540E-08,3.76272E-09,8.40800E-09,1.21300E-08,8.40800E-09,3.02566E-09,7.28500E-09,1.02600E-08,7.28500E-09,1.82794E-09,5.96400E-09,7.80000E-09,5.96400E-09,2.01220E-09,5.17200E-09,7.14000E-09,5.17200E-09,2.10434E-09,4.51100E-09,6.49000E-09,4.51100E-09,1.98902E-09,3.74071E-09,5.72981E-09,3.74071E-09,4.95170E-10,3.45478E-09,3.95060E-09,3.45478E-09,3.07493E-10,3.38874E-09,3.69636E-09,3.38874E-09,2.26373E-10,3.30554E-09,3.53148E-09,3.30554E-09,1.98874E-10,3.17545E-09,3.37472E-09,3.17545E-09,1.96125E-10,3.07046E-09,3.26710E-09,3.07046E-09,9.13520E-12,3.14772E-09,3.15704E-09,3.14772E-09,-5.68611E-11,3.10413E-09,3.04738E-09,3.04738E-09,8.20060E-11,3.02159E-09,3.10343E-09,3.02159E-09
9.23944E-08,1.12498E-07,2.04980E-07,1.12498E-07,4.20899E-08,6.07170E-08,1.02860E-07,6.07170E-08,2.11758E-08,3.35720E-08,5.48300E-08,3.35720E-08,1.19625E-08,2.01640E-08,3.21200E-08,2.01640E-08,9.84348E-09,1.58710E-08,2.56200E-08,1.58710E-08,8.00083E-09,1.09180E-08,1.88700E-08,1.09180E-08,5.32898E-09,8.67200E-09,1.39900E-08,8.67200E-09,3.02566E-09,7.48300E-09,1.04100E-08,7.48300E-09,1.45941E-09,6.09600E-09,7.59000E-09,6.09600E-09,1.50574E-09,4.37399E-09,5.88007E-09,4.37399E-09,6.94534E-10,3.86354E-09,4.55775E-09,3.86354E-09,2.11936E-10,3.64232E-09,3.85475E-09,3.64232E-09,8.20060E-11,3.50298E-09,3.58549E-09,3.50298E-09,-3.96746E-11,3.39271E-09,3.35360E-09,3.35360E-09,-8.29846E-11,3.23818E-09,3.15541E-09,3.15541E-09,-9.05467E-11,3.18007E-09,3.08962E-09,3.08962E-09,-9.19216E-11,3.03216E-09,2.94057E-09,2.94057E-09,-1.62730E-10,3.18668E-09,3.02424E-09,3.02424E-09
